PerformanceId,JokeId,Pitch,PitchStd,Intensity,IntensityStd,HumanScore,HumanScorePostJokeOnly
13,117,284.6436954995089,9.084090367285668,69.51275397993741,2.3297912021329807,-1,-1
13,11,160.79650174658104,56.02039756658104,75.42506588190459,5.6253466060385895,1,1
13,111,256.01835288056424,24.203240219275646,75.12446088895877,7.788468657582975,1,1
13,12,199.88200062625847,43.12214830560723,69.83431321663689,2.9943314515815684,-1,-1
13,137,212.6902796951881,5.438344935104304,70.68389059794187,5.324451077643317,1,0
13,13,0,0,67.90292555924617,1.9527569918978,-1,-1
13,14,229.56920126512154,30.75899356688,71.00634248663569,3.9079037656053357,0,0
13,15,274.71814511052986,17.11973481826826,69.46418312717466,1.9741794129600623,-1,-1
13,16,0,0,67.87693257538488,1.7770748268319172,0,-1
13,122,245.31802759838945,21.290023087268747,71.51951139900251,4.1690129079277884,0,0
13,17,215.18983792999867,69.39150166028492,69.61884694154955,2.6703797871863286,-1,-1
13,18,219.5285740249339,48.12756262290726,73.93538318004681,5.646306475533294,1,1
13,131,191.83400793245053,68.3826285251459,78.01117416458334,6.983857134567476,1,1
13,19,223.9954341390402,57.41638641145534,80.6953182787474,6.351946219103676,1,1
13,20,194.64620234703705,41.23291635301876,75.98102064675837,5.7892179414415335,1,1
13,140,175.00723501475,35.026570832173114,72.64221473195012,6.028449583349916,0,0
13,21,189.84242033428313,67.62600966005262,72.68552409618131,4.482933706270469,1,0
13,102,0,0,69.55171255292262,2.157455274735331,-1,-1
13,22,204.47341022837495,65.8150006960927,76.84471857022389,6.8022918164399,1,1
13,23,219.5298724036343,34.305630043412904,73.9879421760737,5.989188671009248,0,0
13,24,220.40788971696503,45.966649540581415,71.09682688149252,3.0201321216306507,-1,-1
13,25,204.5771584400997,40.367249307404066,69.7136412880182,2.790407902420108,-1,-1
13,104,133.16132087661842,51.287465195491,81.6264407255094,8.116095093908488,1,1
13,26,0,0,67.91762232072168,1.5510645964556284,-1,-1
13,27,125.8913393466648,35.75323169613734,76.207468497946,8.82645858265487,1,1
13,28,185.9621283085372,50.95572257970947,76.82350070619718,8.122040034058095,1,1
13,29,177.79675173779853,47.740703761714286,79.72946046460508,8.912259940832056,1,1
14,3,149.6689726955313,59.53668695442856,75.48544503891883,6.270784877923089,1,-1
14,4,232.31571254756878,29.404969109248025,83.70577239716974,8.275424177360092,1,1
14,115,190.20443589031342,44.86182022166025,74.69466822328023,7.864106799381561,1,1
14,5,183.47154832275226,63.06727198998507,74.09645664664113,6.981186609926849,1,1
14,6,238.09924931015584,35.39121251688182,83.29263285558304,9.709755521037573,1,1
14,7,181.63063259778758,29.141526143653508,73.7432209626718,5.768061070059696,0,0
14,8,188.62038578785803,48.01670990110926,73.16248014537503,6.033682362041511,1,1
14,135,214.084713478952,16.575638804541327,71.2909461842188,4.705397717106059,0,0
14,9,200.83083638549823,26.791947043956338,69.8312977405896,3.6212984031957505,0,0
14,10,209.23890057053708,45.04670215965552,77.4800717321973,6.604511501687413,1,1
14,117,224.54677329479537,3.049106787380697,68.15161775910974,1.662346657440307,1,-1
14,11,191.98961196000516,55.53389789181141,78.82095734863152,8.33188649950513,1,1
14,111,236.55691171940452,55.010383562841206,75.20422154671705,6.766057256230254,0,0
14,12,188.3159670547979,36.81336253507031,70.85043428908212,2.658026398053767,-1,-1
14,137,166.09630056011514,1.5574641736434225,68.83812992541748,2.238207150834523,1,-1
14,13,201.8434556221434,22.53168074746904,69.94961926041123,3.920028390705822,-1,-1
14,14,0,0,69.00542624088212,2.420294070283629,-1,-1
14,15,187.13711393849437,51.6718326945623,74.38463278231036,7.713464747787446,1,1
14,16,248.4520249037197,15.36613417965229,71.20327108598823,4.787259263587226,1,0
14,17,202.71766486645834,55.48310530583989,76.4964974738538,7.876343755582077,1,1
14,18,217.10744469018232,56.20492451415059,72.68999357428906,5.092670251309131,1,1
14,131,166.22603322648771,52.063137299501726,86.63099507306106,5.278576511709835,1,1
14,19,0,0,67.59420324127285,2.104280358149931,-1,-1
14,20,171.7733949900063,50.86975967245566,73.32713703494773,5.404018885617569,0,0
14,140,0,0,67.95185932320403,2.4335367623583624,0,-1
14,21,210.63653572736354,40.60088556960314,76.14124400481128,6.992844930252209,1,1
14,102,178.20491986665107,31.8108849927501,71.69053621731722,4.997855416393662,0,0
14,22,162.9543902559405,1.3753753334936785,69.38457133489229,2.556347092168981,-1,-1
14,23,204.75421364538647,46.15716773806603,76.16560786732123,5.649383366369673,1,0
14,24,215.18498589198583,50.26702972661144,72.1281842604721,5.031157627851751,1,1
14,25,140.62781094656117,56.03067315145844,70.06299902452162,2.8922908611434717,-1,-1
14,104,229.4510079594955,58.494268250686225,85.39553196245375,7.318374899879644,1,1
14,26,0,0,67.4461286893068,1.4277645946000903,-1,-1
14,27,177.4807905302476,36.35169800974742,79.47097895492823,8.596819050663571,1,1
14,108,0,0,66.60949300545128,2.6771356586698594,0,-1
14,28,210.0170578399872,50.965443987849746,74.73300213646817,4.241716253671392,1,1
14,29,210.46186265296788,20.741570258708006,85.88532189875366,3.4607649147072084,1,1
15,3,214.3534060144791,41.18574673961037,72.02812940534382,5.192901734024301,1,-1
15,4,204.58830023273657,35.4231037535246,80.78836666718902,10.275787823856241,1,1
15,115,223.46624952642065,42.28793105094929,75.60342492339204,8.2776398450328,1,1
15,5,234.00929984171108,37.17201031681166,71.82412696313517,3.7683614705076556,1,0
15,6,196.0146718477611,60.46093844144715,87.10461570154337,9.38787435545341,1,1
15,7,195.1370498709592,43.79236937062198,72.75272973794878,5.4397639662678205,1,0
15,8,231.9171000640717,32.22923594018708,73.00271291716717,5.626940433120221,0,0
15,135,197.43396253524426,36.7779852476994,81.84062293301754,10.636132899461225,1,1
15,9,229.5808944582642,64.40690909900852,73.67573447739383,7.820548161690169,1,1
15,10,214.19611912754561,43.94503666844065,78.19344137442279,8.50404623407081,1,1
15,117,242.74419841904034,45.04841361898886,72.67825621965613,7.054670703024227,1,0
15,11,205.37853187598387,52.44188481944675,76.50852773111764,6.924323785100885,1,1
15,111,206.3840057464064,49.71050074705261,80.11442951554335,11.014374380146663,1,1
15,12,161.3156242734204,0.793478740850019,71.01477236270966,3.839956177084506,1,-1
15,13,263.45616437613,6.903016760083997,68.07076541215461,2.3053854936800775,-1,-1
15,14,172.0462484163199,77.69476528456038,73.9002037660233,8.13412980971354,1,1
15,15,231.8701154682417,51.28845621305709,77.93453333465956,7.112369732815196,0,0
15,16,177.77542429486402,12.916720226517107,70.63507798453952,2.757473361880225,0,0
15,17,114.15994406767639,46.3687009888017,73.99637354422919,7.776553491395495,1,1
15,18,208.66204879554425,78.61049411472386,74.800990478162,5.285391665444043,1,1
15,131,180.77947252991953,64.18046369844613,87.12790642976476,6.354566872474111,1,1
15,19,266.4215030312825,19.302014692462997,83.71585287851737,9.184470518900223,1,1
15,20,213.421362164371,61.51367972041184,81.34021117089569,7.67521822160412,1,1
15,140,248.72742833940143,89.40534446989803,72.40737853907797,8.560581257328858,1,1
15,21,251.2593661165504,70.25138367398561,77.20701194369592,10.057511724077873,1,1
15,22,220.23957768722178,49.55389519492201,74.09227604603844,5.839243943113657,1,1
15,23,214.63889949329587,35.25425997194111,73.69659351106029,5.728008481113231,1,0
15,24,135.7277964030693,27.25374968091294,72.09489237786853,6.190621413382309,1,0
15,25,186.9698500233209,69.976710729236,75.81919483237226,5.98830927769166,0,0
15,104,203.46158787031285,63.14874567811967,84.48056452888572,8.964303291547694,1,1
15,26,182.2569271741139,60.257665304753544,71.19968664143613,4.821425722879634,0,0
15,27,175.0619461594686,55.74533604961046,74.20965564550146,8.269585693642751,1,1
15,108,224.1223090257618,39.85732646625759,76.77748888611035,6.855552908422325,0,0
15,28,172.58850208237368,50.470314808112974,73.50024418961594,4.218607248840349,-1,-1
15,29,216.85691732745474,54.360525291042435,82.08732948563218,7.626386833247743,1,1
16,3,104.99201379235595,41.040934582668356,70.07358786182883,3.107885489454509,-1,-1
16,4,0,0,76.85329526482067,7.113840577053238,1,1
16,115,0,0,69.45117669787794,1.3339330417760251,-1,-1
16,5,194.5768861050532,40.95813430670815,71.18196296921377,3.7493690464793157,-1,-1
16,6,237.5993087588875,8.915255675931904,81.56031056297081,8.307366982796115,1,1
16,7,228.51952297996468,14.58419936354617,75.9684587463659,6.233241833869023,0,0
16,8,186.33804787324172,59.10093466029128,72.25275659624627,3.927112510059992,-1,-1
16,135,214.93280707156873,32.23163719492506,78.27244938608129,7.833911227624299,1,1
16,9,223.50776704747017,56.30585832707552,76.81327573787479,7.335588208437546,1,1
16,10,209.72633319698417,21.266710525682512,77.27450647843786,6.925460301007029,1,1
16,117,204.71378955247712,52.45853720485521,71.32940074082481,3.7834726348851997,1,0
16,11,225.33852637750576,10.086042818651165,71.77041433662802,2.754566010594643,-1,-1
16,111,218.80761141923776,18.45692871399809,82.12918640207126,8.509297150634335,1,1
16,12,222.00605185053593,5.603146240634893,69.74892851872886,1.8646144853838496,-1,-1
16,136,194.61426816921704,29.276200874671993,72.29164634263267,4.764696634700812,-1,-1
16,13,187.2422554986466,49.6511882540785,85.12341713225928,3.8644390363915706,1,1
16,14,248.51293379679487,38.91533556789463,74.96851442430133,5.5284144958791765,1,1
16,15,228.37806294880767,33.36295798565648,72.07410738853149,4.693213378162692,0,0
16,16,0,0,69.02730041847839,1.70498342272282,-1,-1
16,122,89.97925466208657,0.8802664836487971,69.53545623464268,1.9629059542744423,1,-1
16,17,240.2248524905044,31.332397324466946,73.89019550160987,6.202633985700591,1,1
16,18,218.40665008612157,47.712260098984366,71.72435358151247,3.6072431528770394,0,0
16,131,157.39060086253556,44.67336625150067,73.52263200943852,4.664369822437778,0,0
16,19,274.24452903934184,2.0615972142559995,72.28130000271024,4.328242089678925,0,0
16,20,213.22411798071357,16.040355006157824,71.43848921044014,3.594439239760954,0,0
16,140,214.1066508753873,51.164403080369674,73.7734839770593,6.194732488352742,0,0
16,21,252.62059221471222,40.75066172070209,76.33640019079296,5.004308786950441,1,1
16,102,204.80096607419736,32.90324067410425,77.3463117083084,8.020976401044841,1,1
16,22,250.75911073276646,36.13000353759311,71.4741453451863,4.668233786152921,0,0
16,23,0,0,70.68337855988646,3.8984082047603303,-1,-1
16,24,257.0980057216926,3.5158384996763234,69.39280900155234,1.5493110474672513,-1,-1
16,25,0,0,69.46054449976977,1.8742606139158473,-1,-1
16,26,0,0,68.65771586723439,1.5650046080633353,-1,-1
16,27,232.56564972118264,97.85288710529757,72.61931609473405,5.865804462601716,0,0
16,108,0,0,68.19641735882341,2.954986515799846,-1,-1
16,28,0,0,68.96453693100318,1.2127701472387902,-1,-1
16,29,179.13857207465918,31.937106773036625,86.56259834866658,3.9848146898955177,1,1
18,3,189.71388693616686,51.335799406962664,70.51394432326357,3.011507735123777,0,-1
18,4,253.1235979205892,9.878696877336699,72.63356165113292,6.004134248976339,1,1
18,5,0,0,68.01982643216411,1.7752683414582653,0,0
18,6,186.1167377028686,14.632621690856853,69.0170612414277,3.1514964036081485,0,0
18,7,133.2348698918044,54.14480903287663,70.32663519891426,4.2454209168863315,0,0
18,8,0,0,67.90631156314286,1.7483777913265723,-1,-1
18,9,117.45082050422283,40.70271931603418,68.69019878426398,2.275937005017826,-1,-1
18,10,201.57251648665877,79.83996303465453,69.0038477412908,2.9355182914500073,-1,-1
18,11,179.75921315266086,63.26069348986881,69.66736220128502,2.4974424873789474,-1,-1
18,12,0,0,67.7150929683414,1.6187159806022615,-1,-1
18,13,0,0,67.25700552779514,1.6064436066106054,-1,-1
18,14,295.97000558815404,1.8055740734390007,68.71872955460333,2.508611696163246,-1,-1
18,15,0,0,67.4600518496264,1.8282271378201704,-1,-1
18,16,0,0,67.42470718155597,1.9646914826043536,-1,-1
18,17,165.1451531663822,0.6492124284559427,68.3284178244032,2.1285342962651224,-1,-1
18,18,258.89668628456354,40.16787371507343,70.73764392105024,4.873245337016025,0,0
18,19,0,0,67.26519704968122,2.4718316317173037,-1,-1
18,20,225.56234197920563,41.184598614024196,71.56901935182098,4.7826381116133785,1,1
18,21,0,0,68.3150248963905,1.917065130276492,0,-1
18,22,201.49223294690583,37.87999938872875,69.44976560122716,2.6868794345477567,0,-1
18,23,228.08057231510665,58.74880772636458,69.6015855267132,3.750991942654866,0,0
18,24,179.0602111614911,51.46830057583351,70.2094133309997,3.8834615879238927,1,0
18,25,128.91883518541593,23.9869855920695,68.89151043377106,2.4524793449865316,-1,-1
18,26,0,0,67.747264045729,1.747848225975398,-1,-1
18,27,179.4448973692621,55.58172717318186,72.04864699982666,5.021371641975625,1,1
18,28,207.5130785168678,49.375539595552446,73.67718921558779,6.5476639274787996,1,1
18,29,188.52062178724321,58.24072510662266,81.87275721583211,8.346855810722065,1,1
19,3,163.19334065525808,41.8004900288587,73.58567291826937,6.086430540066494,1,-1
19,4,0,0,75.18196288838786,6.75454102272688,1,1
19,5,163.09659489305946,56.65133159118109,70.2585906777891,3.045959677529554,1,1
19,6,225.3193869592478,52.90125615556187,84.328886874869,8.726182705672326,1,1
19,7,185.52939701118234,53.539310881890266,73.44872192019089,6.428128437479999,1,1
19,8,160.59377440398748,1.0225441149021075,70.177742313838,1.9117722296274398,-1,-1
19,9,214.5602748749817,58.25768750207621,77.23437390497367,9.2547920411278,1,1
19,10,206.79929771825132,48.752103375295235,71.45251373912413,4.172239440184934,0,0
19,11,167.6558479053985,59.58462114695859,76.53017984823919,6.975036697037225,1,1
19,12,0,0,69.05414321184253,1.3104476218086223,0,-1
19,13,0,0,68.58297693288719,2.0647269742421113,-1,-1
19,14,174.49699611199117,36.77895997051278,73.11009200055739,6.362993494769159,1,1
19,15,170.45166278193082,41.94017064928445,74.6788611802393,6.791607895502128,1,1
19,16,117.59666400783429,0.37522663941552814,69.40231381224447,1.9610198146566027,-1,-1
19,17,202.80401354993532,68.16643095863132,72.31564163953088,5.165848990907944,0,0
19,18,229.0705879077085,19.90758844462151,73.0349890862634,4.38932825938872,1,0
19,19,200.3184300621361,45.98420713768351,74.76972016258678,6.259732423289229,1,1
19,20,174.89127139786436,68.44400431215215,73.92183288685312,5.246860064022773,0,0
19,21,226.8898655601697,39.277203109208116,75.35650735239116,6.308998862201928,1,1
19,22,226.10860563502098,37.862853410306585,76.56175221497932,6.968022691492941,1,1
19,23,236.98028099136735,38.18172202522327,71.96350210756728,4.987516190477902,0,0
19,24,221.75855909247602,48.4614108844628,72.951324406917,7.027257923276988,1,0
19,25,211.24997427503644,29.867036351308666,71.86582067834448,4.587087002780895,0,0
19,26,194.151212284695,4.308106779305494,69.26665902060272,1.8600175394150764,0,0
19,27,213.59688409356573,51.060981060168466,74.23369839091005,6.665333861788413,0,0
19,28,202.68578050215714,46.45059341038898,74.75349664604384,7.116383855420707,1,1
19,29,168.32052723436541,69.1267325912966,79.33080780490288,9.909711137803587,1,1
21,3,203.06444604837247,41.874218714748864,72.53154219301827,5.610205331201355,1,-1
21,4,153.61355537943376,54.153786272373516,80.12490181908815,9.031086395213638,1,1
21,5,280.7462886737824,2.4774316418272395,69.10196901785744,2.2516732633327927,1,1
21,6,203.92852333480957,34.84398630400488,81.97373454829228,10.501545131553739,1,1
21,7,172.9393099653292,45.05341021923397,71.14006212365766,3.63499770193033,1,1
21,8,226.18156678803587,40.62863715895027,71.98952291508114,4.653956428805845,1,1
21,9,257.72980292647253,17.625558278650967,70.9959649755185,5.073816871540177,1,0
21,10,212.44848668996,44.64164010413458,77.46911872855706,7.666935978041269,1,1
21,11,185.36648788012823,47.16137198004399,81.08467372513557,7.050973589369588,1,1
21,12,202.69786176135042,37.573207973620086,69.4671812191921,2.075659520718803,-1,-1
21,13,217.24730933983537,46.654093660969686,72.67587114083463,3.3145446963841767,1,1
21,14,205.65800346773992,39.87861063941475,85.35030809587977,5.093195812423353,1,1
21,15,249.19524088195263,6.586109855010533,69.47455348424258,2.0684223136267463,-1,-1
21,16,163.55171419721887,62.453583903161245,77.56211609534817,8.570499166388869,1,1
21,17,194.3918560000897,61.135148152992095,75.75357941527491,7.811174984208037,1,1
21,18,216.09291152847484,4.688620406368073,70.11691320772782,3.198972489793431,1,0
21,19,0,0,67.36090383214298,2.092671732618268,-1,-1
21,20,184.54071460921796,60.713609438679335,74.12565764405426,6.354921226210683,1,1
21,21,211.56449704445492,53.67710291317624,74.63463954377715,5.974552377980993,1,0
21,22,207.13862788920414,58.294973336814984,78.24245143387779,7.190514005819826,1,1
21,23,186.03520876523015,52.128211254103896,76.09810157904398,6.6740222146928865,1,1
21,24,211.30840228679295,30.795441381000153,78.34711911546796,6.738042657353983,1,1
21,25,255.05012753352483,40.47621543195057,75.44589947487225,7.224488132849902,0,0
21,26,208.4906890957434,52.39605543321776,73.44262083684482,6.3951521658898685,-1,-1
21,27,243.26239802492748,52.545274778867395,81.89404889319596,8.062218075987834,1,1
21,28,210.4831411449747,54.29740130124987,79.55821814306027,8.626986424564759,1,1
21,29,194.05586894983435,53.798860490902854,91.83231448307207,1.991583481990292,1,1
22,3,236.0604260712443,7.528807214328551,68.85272288261693,1.7416170789384442,-1,-1
22,4,184.8847924652145,56.909310123149,74.38477697526871,5.567052224864389,1,1
22,5,215.38129495418482,4.108370226480863,68.73014065760378,1.5897033385375536,0,0
22,6,200.92254635577257,56.66368109627901,78.59951870818675,7.374285131870723,1,1
22,7,193.89500221239743,77.27638159655547,70.77118304278845,3.508109654174024,-1,-1
22,8,0,0,68.3814456227703,1.6185929244234585,-1,-1
22,9,140.63059340242873,76.74444937606292,71.66631033469069,4.04054237247305,0,0
22,10,224.49344666798663,66.03276493491836,70.7404803363757,3.5386980031088964,0,0
22,11,217.60270343021878,38.94959311908584,72.8618177751819,6.366706538646696,1,1
22,12,0,0,68.643474258559,1.4838498407823977,-1,-1
22,13,0,0,67.81991395654897,1.642717730396628,-1,-1
22,14,0,0,69.76105628726569,3.1076137759903903,0,0
22,15,0,0,68.35851520442391,1.5710581134752277,0,-1
22,16,0,0,67.72133866013894,1.9773438638280505,-1,-1
22,17,172.27195391114742,63.108824640596126,71.57661366475779,4.336493135842642,0,0
22,18,172.36006547938362,60.02884206548562,72.42323056391913,5.058803597919715,1,1
22,19,0,0,67.74972915227895,1.787220439188917,-1,-1
22,20,264.48880743368215,4.798963885524367,69.64637944433551,2.56947329451494,0,0
22,21,248.76579262923045,22.81674935622676,70.73248472679715,3.3954447813723045,0,0
22,22,224.0123471620142,44.980048781936915,71.2486380000392,3.2581851806776156,1,1
22,23,216.8572267113712,14.913437854534154,71.5944045828072,2.8161238969976967,0,0
22,24,203.5743076040153,48.54919350136889,69.53370199449563,2.414439594469058,1,0
22,25,235.25011113433834,52.66709077203201,69.59935650889159,2.27990076664272,-1,-1
22,26,224.42044995047286,14.533418182945287,69.29747050764446,2.2530375385377615,-1,-1
22,27,210.15598081999457,45.77318970201989,72.90367144814172,5.8427429568442655,1,1
22,28,170.40020370485064,61.558731796080174,75.11382229228164,7.207236988567896,1,1
22,29,247.00441415305332,29.581414317685688,78.35645916162338,5.8860875669480945,1,1
20,3,217.8365209933632,65.95449753294938,87.276969549785,4.299955105066995,1,-1
20,4,222.50535219194455,40.20135163390633,81.56044148727365,8.22635910424337,1,1
20,5,229.69053488196565,34.44540881120224,79.33068178486212,9.434250124716476,1,1
20,6,187.7857735966505,50.847445594538264,83.1444022323334,10.266234211515156,1,1
20,7,218.10779493766574,56.6457549248204,73.02496970938036,5.156525248571928,1,1
20,8,237.56547684180947,52.39745976909254,76.46090234330585,7.309173877470205,1,1
20,9,213.4462867752385,75.75166320825356,78.34077138606533,7.8985990965938395,1,1
20,10,196.84041705631083,74.8563409990252,83.61859959732674,5.572873565187628,1,1
20,11,199.54268304539326,71.12988869432068,79.76100220526725,9.333760505987179,1,1
20,18,215.5551081326552,29.750814084378362,76.16467600099044,7.261799983522839,1,1
20,21,208.88014388923744,47.50145186393093,88.52756957160722,6.100772073633228,1,1
20,22,230.59349672582553,25.21688983090535,81.1544368927455,8.85343651871804,1,1
20,23,156.6341123397254,41.18034147062262,77.08845423428143,8.87786714156185,1,0
20,24,207.5413963376065,39.94589377754694,74.78311373406936,6.158091221874667,0,0
20,26,0,0,68.97722680104935,1.4157355446622415,0,0
20,27,223.1164567051282,46.54873356646672,81.00451644191897,7.822445410086409,1,1
20,28,238.2499806028478,16.61508645863947,78.22829654206267,8.183596998420056,1,1
20,29,196.08154069147818,44.513525588121276,90.60417362694173,2.4153517764390458,1,1
23,3,184.3524430108595,49.35487699446688,72.61640157739915,4.8007416106876875,1,1
23,4,0,0,74.57416444022087,6.380367141727363,1,1
23,5,259.9938205657095,8.518936220069953,69.26461156520124,1.8925949611049668,-1,-1
23,6,218.93107216811572,49.33375616739469,75.07664501172815,5.408408226186329,1,1
23,7,227.7799033820792,25.137812761965563,70.95479010101633,3.6981992055750568,0,0
23,8,0,0,68.5334114925105,1.8085211895833206,-1,-1
23,9,76.50644315805333,0.25647504197318843,70.44197334997985,3.299386761312788,1,1
23,10,145.31513496387007,58.04449448799502,71.0925691634308,3.402288977637583,0,0
23,11,148.78047311282015,63.58832142818781,71.81853705852427,4.314487235068228,1,1
23,12,270.01559293497684,0.8086785958846842,68.56670286386215,1.6715282344227953,0,-1
23,13,215.1855512716113,53.26474873581173,73.50300934432053,5.4379794724999515,1,1
23,14,0,0,68.59100051954394,1.9110304225888872,-1,-1
23,15,204.96914259022844,3.1395889340588683,69.01543074754314,2.5489513494402214,0,0
23,16,0,0,67.88508312961123,1.8525182924179906,-1,-1
23,17,223.77136181952108,35.28741085130334,69.31372442790207,2.410812864467143,0,0
23,18,199.6365877708502,36.155631256848544,70.7092692177917,4.2449016551712955,1,0
23,19,0,0,67.91076653761984,2.1128102932338555,-1,-1
23,20,183.08308380292655,62.436559593115284,70.33765373562748,3.30702257312389,0,0
23,21,227.9306431695051,31.37305056598086,72.97483940835387,5.487698347696408,1,1
23,22,258.84834030809884,8.305528500360614,69.84595983941198,2.506003332106348,0,0
23,23,269.0224899370257,23.599944912136642,69.80579858618388,3.3249931153293644,0,0
23,24,167.2700979780865,60.44195225688978,70.0784053214585,3.6157425305298214,0,0
23,25,217.3098556593649,29.360032449352524,70.84392702974401,3.7907704865016125,0,0
23,26,0,0,68.18385959444844,1.6185422497432589,-1,-1
23,27,164.30848368887868,34.12905771279591,73.34049815403706,6.160273995694301,1,1
23,28,205.19083817402588,21.510517592751455,69.93588642094781,3.5762506491260626,-1,-1
23,29,158.90539265049603,47.82473605253507,81.60916248429182,4.346052075393403,1,1
24,3,0,0,69.10146159686246,1.9304064016241602,0,-1
24,4,0,0,79.02705625449074,7.573248021711503,1,1
24,5,204.16496592508528,81.0938649163512,72.67199304551828,5.33169741113164,0,0
24,6,180.59783591221733,47.0372155720247,83.03744710322653,9.115167337247128,1,1
24,7,217.23571281459382,2.4960732791730065,68.9082640942556,1.9648073061847837,-1,-1
24,8,0,0,69.90663286461466,1.9472649367388772,-1,-1
24,9,0,0,68.34281743869293,1.349277877940842,1,-1
24,10,214.92356588101651,30.579421589108925,74.10672855672506,5.710715947479105,1,1
24,11,144.14128924464808,44.14385325379354,72.2831963631071,2.907200058686838,0,0
24,12,216.08601185505788,40.25317889939093,72.30998624893361,6.195037475296817,1,1
24,13,0,0,68.1192985479877,2.0030047475803165,-1,-1
24,14,214.0641274411664,0.9145426272947356,70.87328353335771,3.263159548024709,0,0
24,15,0,0,70.64607859070424,3.8529737186036863,1,1
24,16,170.63136328910304,66.25469208270893,74.09641100885389,6.387132231837683,1,1
24,17,267.105050774502,42.50918633178775,75.98407970926894,7.864163122280964,1,1
24,18,0,0,69.29623514129639,1.5852178552655536,1,0
24,19,0,0,68.14215610476671,1.9395466068358138,-1,-1
24,20,0,0,69.53239709255618,1.715844018400141,-1,-1
24,21,205.57876785114402,81.2728133936885,75.86927545455927,7.860085625362552,1,1
24,22,162.27192337321253,1.0504125073225894,71.4243983490551,3.712766691205346,0,0
24,23,195.37790866099294,1.6197288469614424,70.93175977611105,2.1892678908977135,0,0
24,24,243.24288499563295,34.49220735874364,73.09038880583891,5.748481197624348,1,1
24,25,235.4770457937982,46.65636959708985,75.79466977881651,6.989367125558266,1,1
24,26,179.04328792968556,32.07853318010434,72.86283122556452,8.098231136704333,0,0
24,27,202.37800509409726,45.818756184002666,76.19986998493238,8.32643795931546,1,1
24,28,184.4905593342802,88.32136216661426,74.56305503895118,8.002606545701873,1,1
24,29,171.2583186595767,86.87587617592985,85.51094151101381,6.4281498844260305,1,1
